img_id,dataset,route,score
4228738752.jpg,koniq,r1anchor,3.8
4232963375.jpg,koniq,r1anchor,1.2
4234199993.jpg,koniq,r1anchor,3.2
4240917469.jpg,koniq,r1anchor,2.8
4242548000.jpg,koniq,r1anchor,3.2
4246091470.jpg,koniq,r1anchor,2.8
4246970583.jpg,koniq,r1anchor,2.8
4252888669.jpg,koniq,r1anchor,4.1
4255841453.jpg,koniq,r1anchor,3.8
4258644297.jpg,koniq,r1anchor,3.8
4259140344.jpg,koniq,r1anchor,4.7
4259335567.jpg,koniq,r1anchor,2.3
4260146768.jpg,koniq,r1anchor,3.2
4262472308.jpg,koniq,r1anchor,2.8
426656293.jpg,koniq,r1anchor,2.8
4270574025.jpg,koniq,r1anchor,4.1
4278181256.jpg,koniq,r1anchor,2.8
4286933249.jpg,koniq,r1anchor,3.8
4293785816.jpg,koniq,r1anchor,3.2
4297219009.jpg,koniq,r1anchor,2.8
4299510764.jpg,koniq,r1anchor,3.8
4307315285.jpg,koniq,r1anchor,3.8
4316264959.jpg,koniq,r1anchor,3.2
4320399633.jpg,koniq,r1anchor,2.8
4336949009.jpg,koniq,r1anchor,4.1
4343097092.jpg,koniq,r1anchor,3.2
4345036113.jpg,koniq,r1anchor,3.8
4345842908.jpg,koniq,r1anchor,3.2
4346944645.jpg,koniq,r1anchor,3.2
4353430545.jpg,koniq,r1anchor,3.2
4353485101.jpg,koniq,r1anchor,3.2
4358436337.jpg,koniq,r1anchor,3.2
4360105019.jpg,koniq,r1anchor,2.3
4364793888.jpg,koniq,r1anchor,3.8
4365387751.jpg,koniq,r1anchor,3.8
4373225530.jpg,koniq,r1anchor,3.2
43749901.jpg,koniq,r1anchor,3.2
4376675146.jpg,koniq,r1anchor,2.8
4383247323.jpg,koniq,r1anchor,2.0
4384734404.jpg,koniq,r1anchor,3.2
4389975585.jpg,koniq,r1anchor,3.2
4390875397.jpg,koniq,r1anchor,2.8
4396087406.jpg,koniq,r1anchor,3.2
4397008731.jpg,koniq,r1anchor,3.2
4397075898.jpg,koniq,r1anchor,4.7
439745674.jpg,koniq,r1anchor,3.2
4398385361.jpg,koniq,r1anchor,4.7
4401185827.jpg,koniq,r1anchor,2.8
4404462627.jpg,koniq,r1anchor,3.2
4406684120.jpg,koniq,r1anchor,3.8
4410907563.jpg,koniq,r1anchor,2.8
441241455.jpg,koniq,r1anchor,3.2
4413028246.jpg,koniq,r1anchor,4.1
4424741537.jpg,koniq,r1anchor,4.5
4425198356.jpg,koniq,r1anchor,3.2
4428546636.jpg,koniq,r1anchor,2.8
4436002363.jpg,koniq,r1anchor,3.2
4439151807.jpg,koniq,r1anchor,4.7
4441586110.jpg,koniq,r1anchor,3.2
4441990593.jpg,koniq,r1anchor,4.1
4442175074.jpg,koniq,r1anchor,4.7
4448707293.jpg,koniq,r1anchor,4.1
4458877862.jpg,koniq,r1anchor,2.1
4460254023.jpg,koniq,r1anchor,4.1
4463196857.jpg,koniq,r1anchor,2.8
4464186761.jpg,koniq,r1anchor,4.5
4478237731.jpg,koniq,r1anchor,4.5
448305008.jpg,koniq,r1anchor,4.1
4492298311.jpg,koniq,r1anchor,3.2
4495630749.jpg,koniq,r1anchor,4.1
4501585211.jpg,koniq,r1anchor,2.3
4506321902.jpg,koniq,r1anchor,3.2
4511318356.jpg,koniq,r1anchor,3.2
4512110934.jpg,koniq,r1anchor,3.2
4513142635.jpg,koniq,r1anchor,3.2
4518358107.jpg,koniq,r1anchor,3.2
4524543534.jpg,koniq,r1anchor,4.1
4526077589.jpg,koniq,r1anchor,4.1
452671189.jpg,koniq,r1anchor,2.8
4528580529.jpg,koniq,r1anchor,3.2
4532664267.jpg,koniq,r1anchor,4.1
4548390935.jpg,koniq,r1anchor,3.2
4550104555.jpg,koniq,r1anchor,3.2
4556815018.jpg,koniq,r1anchor,4.1
4567762490.jpg,koniq,r1anchor,4.7
4578866514.jpg,koniq,r1anchor,3.8
4585233162.jpg,koniq,r1anchor,3.2
4590098379.jpg,koniq,r1anchor,4.7
4600229706.jpg,koniq,r1anchor,3.2
460024423.jpg,koniq,r1anchor,4.1
4602555754.jpg,koniq,r1anchor,4.1
460276399.jpg,koniq,r1anchor,3.8
4602769821.jpg,koniq,r1anchor,4.1
4605015781.jpg,koniq,r1anchor,3.8
4605589887.jpg,koniq,r1anchor,3.8
4605755313.jpg,koniq,r1anchor,3.2
4606934450.jpg,koniq,r1anchor,3.2
461078499.jpg,koniq,r1anchor,2.1
4622900651.jpg,koniq,r1anchor,4.1
4626592042.jpg,koniq,r1anchor,3.2
4630540392.jpg,koniq,r1anchor,4.5
4632834953.jpg,koniq,r1anchor,3.8
4634635214.jpg,koniq,r1anchor,4.1
4639050491.jpg,koniq,r1anchor,4.5
4647260189.jpg,koniq,r1anchor,3.8
46667675.jpg,koniq,r1anchor,3.2
4668385279.jpg,koniq,r1anchor,2.8
4670475171.jpg,koniq,r1anchor,3.8
4671409819.jpg,koniq,r1anchor,2.8
4672766619.jpg,koniq,r1anchor,3.8
4674618399.jpg,koniq,r1anchor,4.6
4676525770.jpg,koniq,r1anchor,3.8
4676944717.jpg,koniq,r1anchor,2.8
4681215652.jpg,koniq,r1anchor,2.8
4696097531.jpg,koniq,r1anchor,3.8
4699352200.jpg,koniq,r1anchor,4.1
4702824874.jpg,koniq,r1anchor,2.8
4704193975.jpg,koniq,r1anchor,3.2
4704686099.jpg,koniq,r1anchor,3.2
4704859608.jpg,koniq,r1anchor,3.2
4705856366.jpg,koniq,r1anchor,3.2
4712201579.jpg,koniq,r1anchor,3.8
4713092038.jpg,koniq,r1anchor,4.7
4714778162.jpg,koniq,r1anchor,4.1
4718226346.jpg,koniq,r1anchor,2.8
4725670933.jpg,koniq,r1anchor,3.2
4727744330.jpg,koniq,r1anchor,4.5
4728497082.jpg,koniq,r1anchor,4.5
4728646090.jpg,koniq,r1anchor,2.1
4730475136.jpg,koniq,r1anchor,3.2
4731319039.jpg,koniq,r1anchor,3.2
4733189524.jpg,koniq,r1anchor,3.8
473566328.jpg,koniq,r1anchor,3.8
4737850701.jpg,koniq,r1anchor,4.7
4743492963.jpg,koniq,r1anchor,3.2
4743830608.jpg,koniq,r1anchor,4.1
4752962359.jpg,koniq,r1anchor,3.8
4761960995.jpg,koniq,r1anchor,4.1
4764407251.jpg,koniq,r1anchor,3.8
4767640691.jpg,koniq,r1anchor,3.2
4777018149.jpg,koniq,r1anchor,3.8
4782637866.jpg,koniq,r1anchor,3.8
4782987041.jpg,koniq,r1anchor,4.1
4789129778.jpg,koniq,r1anchor,3.2
4800263969.jpg,koniq,r1anchor,4.1
4804088480.jpg,koniq,r1anchor,3.8
4806281586.jpg,koniq,r1anchor,3.8
4809080599.jpg,koniq,r1anchor,4.1
4819833644.jpg,koniq,r1anchor,2.8
4822965011.jpg,koniq,r1anchor,3.2
4830420359.jpg,koniq,r1anchor,3.2
4835256174.jpg,koniq,r1anchor,3.8
4838893362.jpg,koniq,r1anchor,4.1
4840518597.jpg,koniq,r1anchor,4.1
4843845900.jpg,koniq,r1anchor,3.2
4852968688.jpg,koniq,r1anchor,3.2
486068453.jpg,koniq,r1anchor,4.1
4862615903.jpg,koniq,r1anchor,4.7
4864265547.jpg,koniq,r1anchor,4.1
4866523929.jpg,koniq,r1anchor,3.8
4867994945.jpg,koniq,r1anchor,2.3
4868558209.jpg,koniq,r1anchor,2.8
4870809935.jpg,koniq,r1anchor,4.5
4873047491.jpg,koniq,r1anchor,4.7
4875935356.jpg,koniq,r1anchor,4.7
4882295000.jpg,koniq,r1anchor,3.8
4887754576.jpg,koniq,r1anchor,2.8
4891468275.jpg,koniq,r1anchor,4.7
489975423.jpg,koniq,r1anchor,3.8
4903384785.jpg,koniq,r1anchor,3.2
4904294830.jpg,koniq,r1anchor,4.1
4905995730.jpg,koniq,r1anchor,3.8
4906902596.jpg,koniq,r1anchor,3.2
4908441792.jpg,koniq,r1anchor,2.8
4910377121.jpg,koniq,r1anchor,2.8
4915971389.jpg,koniq,r1anchor,3.2
4921823031.jpg,koniq,r1anchor,3.2
4922763994.jpg,koniq,r1anchor,3.2
4925153617.jpg,koniq,r1anchor,4.0
4930262989.jpg,koniq,r1anchor,3.8
493128717.jpg,koniq,r1anchor,3.8
4941443673.jpg,koniq,r1anchor,3.2
494236256.jpg,koniq,r1anchor,3.2
4954115704.jpg,koniq,r1anchor,3.2
4954209731.jpg,koniq,r1anchor,2.8
496109303.jpg,koniq,r1anchor,3.2
4966132108.jpg,koniq,r1anchor,3.2
4968475623.jpg,koniq,r1anchor,3.2
4972615412.jpg,koniq,r1anchor,2.8
4975468754.jpg,koniq,r1anchor,4.5
4976142964.jpg,koniq,r1anchor,3.8
4980059014.jpg,koniq,r1anchor,3.2
4982428461.jpg,koniq,r1anchor,3.2
498265046.jpg,koniq,r1anchor,2.8
4984086049.jpg,koniq,r1anchor,2.1
4986510349.jpg,koniq,r1anchor,2.8
4991538106.jpg,koniq,r1anchor,3.2
5001805928.jpg,koniq,r1anchor,2.8
5003482891.jpg,koniq,r1anchor,4.1
5005558786.jpg,koniq,r1anchor,4.6
5005908077.jpg,koniq,r1anchor,4.1
5010052937.jpg,koniq,r1anchor,4.7
5012894248.jpg,koniq,r1anchor,4.1
5017267795.jpg,koniq,r1anchor,4.5
502416007.jpg,koniq,r1anchor,2.8
5025588176.jpg,koniq,r1anchor,3.2
5026427468.jpg,koniq,r1anchor,4.1
5028374263.jpg,koniq,r1anchor,2.3
503496072.jpg,koniq,r1anchor,3.8
5035645781.jpg,koniq,r1anchor,3.8
5060000840.jpg,koniq,r1anchor,4.7
5064418031.jpg,koniq,r1anchor,2.8
5064515429.jpg,koniq,r1anchor,3.2
5065354809.jpg,koniq,r1anchor,3.2
5068225832.jpg,koniq,r1anchor,3.2
5073566975.jpg,koniq,r1anchor,4.1
5076506.jpg,koniq,r1anchor,3.2
5078692396.jpg,koniq,r1anchor,3.2
5082407583.jpg,koniq,r1anchor,4.1
5082552221.jpg,koniq,r1anchor,2.8
5095808820.jpg,koniq,r1anchor,2.8
5096803300.jpg,koniq,r1anchor,3.8
5098218882.jpg,koniq,r1anchor,3.2
5106008666.jpg,koniq,r1anchor,4.7
5116959473.jpg,koniq,r1anchor,4.7
5119374431.jpg,koniq,r1anchor,2.8
5130720224.jpg,koniq,r1anchor,4.1
5134748445.jpg,koniq,r1anchor,4.1
5138115166.jpg,koniq,r1anchor,2.8
5153880006.jpg,koniq,r1anchor,3.8
5158391010.jpg,koniq,r1anchor,4.5
5166736586.jpg,koniq,r1anchor,4.7
5167059215.jpg,koniq,r1anchor,4.5
5170785709.jpg,koniq,r1anchor,3.8
5174677992.jpg,koniq,r1anchor,4.1
5180032640.jpg,koniq,r1anchor,4.7
5183838812.jpg,koniq,r1anchor,2.8
5184701000.jpg,koniq,r1anchor,2.3
5186117445.jpg,koniq,r1anchor,2.8
5188165911.jpg,koniq,r1anchor,4.1
518876891.jpg,koniq,r1anchor,2.8
5191833722.jpg,koniq,r1anchor,2.1
5192516842.jpg,koniq,r1anchor,2.8
5193757906.jpg,koniq,r1anchor,4.7
5193876375.jpg,koniq,r1anchor,2.8
5195185160.jpg,koniq,r1anchor,4.1
5195745450.jpg,koniq,r1anchor,3.8
5197308883.jpg,koniq,r1anchor,3.8
5197644731.jpg,koniq,r1anchor,3.8
5202282320.jpg,koniq,r1anchor,2.8
5204945276.jpg,koniq,r1anchor,4.1
5212354067.jpg,koniq,r1anchor,3.2
5212639990.jpg,koniq,r1anchor,3.2
5212871853.jpg,koniq,r1anchor,3.8
5215794269.jpg,koniq,r1anchor,4.1
5216419230.jpg,koniq,r1anchor,4.5
52196600.jpg,koniq,r1anchor,4.7
5221875216.jpg,koniq,r1anchor,3.2
5222301193.jpg,koniq,r1anchor,2.8
5222918882.jpg,koniq,r1anchor,3.2
5228772358.jpg,koniq,r1anchor,4.7
5229829828.jpg,koniq,r1anchor,3.8
5233563523.jpg,koniq,r1anchor,4.7
5233734612.jpg,koniq,r1anchor,3.8
5236193983.jpg,koniq,r1anchor,4.5
5253482286.jpg,koniq,r1anchor,3.8
5254421603.jpg,koniq,r1anchor,3.8
5260460290.jpg,koniq,r1anchor,3.2
5261084727.jpg,koniq,r1anchor,4.1
5263912639.jpg,koniq,r1anchor,2.8
5267121563.jpg,koniq,r1anchor,4.7
526762082.jpg,koniq,r1anchor,4.1
5269040313.jpg,koniq,r1anchor,2.1
5276281329.jpg,koniq,r1anchor,3.2
5276700957.jpg,koniq,r1anchor,3.2
5279579302.jpg,koniq,r1anchor,2.1
5286915372.jpg,koniq,r1anchor,4.1
5288290650.jpg,koniq,r1anchor,4.5
528938817.jpg,koniq,r1anchor,2.8
5289896585.jpg,koniq,r1anchor,4.1
5292219744.jpg,koniq,r1anchor,2.8
5293214322.jpg,koniq,r1anchor,4.5
5306909990.jpg,koniq,r1anchor,1.8
5309442831.jpg,koniq,r1anchor,3.8
5310130081.jpg,koniq,r1anchor,4.1
531477784.jpg,koniq,r1anchor,2.1
5318008559.jpg,koniq,r1anchor,3.8
5320165275.jpg,koniq,r1anchor,4.1
5323234112.jpg,koniq,r1anchor,3.2
5342778275.jpg,koniq,r1anchor,3.2
5354741393.jpg,koniq,r1anchor,3.2
535787632.jpg,koniq,r1anchor,2.8
5359274053.jpg,koniq,r1anchor,3.2
5361947887.jpg,koniq,r1anchor,3.2
5362140571.jpg,koniq,r1anchor,2.3
5364140480.jpg,koniq,r1anchor,3.2
5371908851.jpg,koniq,r1anchor,3.2
5376228237.jpg,koniq,r1anchor,2.8
5382913872.jpg,koniq,r1anchor,3.2
5384624254.jpg,koniq,r1anchor,3.8
5386032677.jpg,koniq,r1anchor,2.8
539361542.jpg,koniq,r1anchor,3.8
5395790450.jpg,koniq,r1anchor,2.3
5395880951.jpg,koniq,r1anchor,2.8
5396644364.jpg,koniq,r1anchor,3.8
5399180378.jpg,koniq,r1anchor,4.1
5399186343.jpg,koniq,r1anchor,3.2
5399327452.jpg,koniq,r1anchor,3.2
5399475116.jpg,koniq,r1anchor,4.1
540261908.jpg,koniq,r1anchor,3.2
5402750878.jpg,koniq,r1anchor,2.8
5406869186.jpg,koniq,r1anchor,3.2
5408602889.jpg,koniq,r1anchor,3.8
5411857475.jpg,koniq,r1anchor,3.8
5416851305.jpg,koniq,r1anchor,2.8
5421015027.jpg,koniq,r1anchor,4.1
5421731776.jpg,koniq,r1anchor,3.2
5423986833.jpg,koniq,r1anchor,2.8
5426014939.jpg,koniq,r1anchor,3.2
5427956048.jpg,koniq,r1anchor,3.2
5433512452.jpg,koniq,r1anchor,3.8
5444850191.jpg,koniq,r1anchor,4.1
5445842177.jpg,koniq,r1anchor,3.8
5446222117.jpg,koniq,r1anchor,4.7
5447010296.jpg,koniq,r1anchor,3.2
5455599246.jpg,koniq,r1anchor,3.2
5456329601.jpg,koniq,r1anchor,4.7
5456373866.jpg,koniq,r1anchor,2.8
5458340790.jpg,koniq,r1anchor,2.8
5460394455.jpg,koniq,r1anchor,4.1
5464134286.jpg,koniq,r1anchor,4.6
5466371904.jpg,koniq,r1anchor,4.7
5467862729.jpg,koniq,r1anchor,4.5
5468320493.jpg,koniq,r1anchor,3.8
5479751565.jpg,koniq,r1anchor,3.2
5480071347.jpg,koniq,r1anchor,3.8
5480500661.jpg,koniq,r1anchor,3.2
5494614015.jpg,koniq,r1anchor,3.2
5495551820.jpg,koniq,r1anchor,3.2
5503696409.jpg,koniq,r1anchor,3.8
5507113852.jpg,koniq,r1anchor,3.2
5513962677.jpg,koniq,r1anchor,3.8
5519011400.jpg,koniq,r1anchor,3.2
5522198347.jpg,koniq,r1anchor,3.2
5524014245.jpg,koniq,r1anchor,3.2
5529298204.jpg,koniq,r1anchor,3.2
5531191792.jpg,koniq,r1anchor,2.3
5531274580.jpg,koniq,r1anchor,3.2
5534328979.jpg,koniq,r1anchor,4.1
5536150022.jpg,koniq,r1anchor,3.8
5536240490.jpg,koniq,r1anchor,3.2
5536386046.jpg,koniq,r1anchor,3.2
5536798233.jpg,koniq,r1anchor,3.2
5538859369.jpg,koniq,r1anchor,4.1
5540702638.jpg,koniq,r1anchor,3.2
5543037671.jpg,koniq,r1anchor,3.2
5544820783.jpg,koniq,r1anchor,3.2
5547599151.jpg,koniq,r1anchor,3.2
5552453199.jpg,koniq,r1anchor,2.8
5560114332.jpg,koniq,r1anchor,3.8
5561541116.jpg,koniq,r1anchor,3.8
5564570846.jpg,koniq,r1anchor,4.5
5569876905.jpg,koniq,r1anchor,2.8
5570837854.jpg,koniq,r1anchor,4.1
5571612935.jpg,koniq,r1anchor,3.8
5571835679.jpg,koniq,r1anchor,2.8
5572325411.jpg,koniq,r1anchor,4.5
5575661562.jpg,koniq,r1anchor,4.5
5577238906.jpg,koniq,r1anchor,4.1
5577299644.jpg,koniq,r1anchor,3.2
5581852297.jpg,koniq,r1anchor,3.2
5586376319.jpg,koniq,r1anchor,4.5
5589406824.jpg,koniq,r1anchor,3.2
5592815589.jpg,koniq,r1anchor,4.1
5593982816.jpg,koniq,r1anchor,3.2
5597328203.jpg,koniq,r1anchor,2.8
5598111719.jpg,koniq,r1anchor,3.2
5599685670.jpg,koniq,r1anchor,4.5
5602195949.jpg,koniq,r1anchor,3.8
5602672763.jpg,koniq,r1anchor,4.5
5606634799.jpg,koniq,r1anchor,3.8
5611315745.jpg,koniq,r1anchor,3.2
5615226673.jpg,koniq,r1anchor,2.8
5622280405.jpg,koniq,r1anchor,3.8
5622618497.jpg,koniq,r1anchor,3.8
5625316207.jpg,koniq,r1anchor,3.8
5625825104.jpg,koniq,r1anchor,3.2
56278886.jpg,koniq,r1anchor,2.8
5628057241.jpg,koniq,r1anchor,3.8
5628498882.jpg,koniq,r1anchor,3.8
5629171325.jpg,koniq,r1anchor,4.7
5635139040.jpg,koniq,r1anchor,4.1
5636641388.jpg,koniq,r1anchor,3.2
5642698379.jpg,koniq,r1anchor,3.8
5643888483.jpg,koniq,r1anchor,3.2
5644640425.jpg,koniq,r1anchor,3.8
5647215115.jpg,koniq,r1anchor,3.8
5652671086.jpg,koniq,r1anchor,2.8
5655651548.jpg,koniq,r1anchor,3.2
5656752407.jpg,koniq,r1anchor,3.8
5659520017.jpg,koniq,r1anchor,3.8
5660281772.jpg,koniq,r1anchor,2.1
5667464271.jpg,koniq,r1anchor,4.5
5667961686.jpg,koniq,r1anchor,3.8
5671199285.jpg,koniq,r1anchor,2.8
5673514295.jpg,koniq,r1anchor,3.8
5679411319.jpg,koniq,r1anchor,3.2
5679431462.jpg,koniq,r1anchor,3.8
5680237187.jpg,koniq,r1anchor,3.2
5680314396.jpg,koniq,r1anchor,4.1
5680623261.jpg,koniq,r1anchor,3.8
5681154520.jpg,koniq,r1anchor,3.2
5681785926.jpg,koniq,r1anchor,4.1
5682574149.jpg,koniq,r1anchor,3.2
5684894057.jpg,koniq,r1anchor,4.7
5684960466.jpg,koniq,r1anchor,2.3
5685877023.jpg,koniq,r1anchor,3.2
5689072971.jpg,koniq,r1anchor,3.2
5691962850.jpg,koniq,r1anchor,4.1
5692807668.jpg,koniq,r1anchor,2.3
5698690184.jpg,koniq,r1anchor,3.8
5706891854.jpg,koniq,r1anchor,4.5
5712901839.jpg,koniq,r1anchor,3.2
5718858871.jpg,koniq,r1anchor,3.2
5719459427.jpg,koniq,r1anchor,3.2
5719653094.jpg,koniq,r1anchor,2.1
5725492383.jpg,koniq,r1anchor,3.8
5731936449.jpg,koniq,r1anchor,4.5
5734064610.jpg,koniq,r1anchor,3.2
5737901450.jpg,koniq,r1anchor,4.5
5746784745.jpg,koniq,r1anchor,3.2
5752256334.jpg,koniq,r1anchor,4.1
5763573511.jpg,koniq,r1anchor,3.2
5764115414.jpg,koniq,r1anchor,4.1
5765859594.jpg,koniq,r1anchor,3.8
5785719824.jpg,koniq,r1anchor,2.3
5788614098.jpg,koniq,r1anchor,4.7
5802569891.jpg,koniq,r1anchor,4.5
5812785774.jpg,koniq,r1anchor,4.7
5812840397.jpg,koniq,r1anchor,3.2
5817880168.jpg,koniq,r1anchor,3.8
5822093825.jpg,koniq,r1anchor,4.1
5825939601.jpg,koniq,r1anchor,3.8
5827460813.jpg,koniq,r1anchor,4.1
5831366691.jpg,koniq,r1anchor,3.2
5835525141.jpg,koniq,r1anchor,4.1
5838329706.jpg,koniq,r1anchor,3.2
5838518725.jpg,koniq,r1anchor,4.5
5838794545.jpg,koniq,r1anchor,3.8
5842712003.jpg,koniq,r1anchor,4.1
5844813103.jpg,koniq,r1anchor,2.8
5847408057.jpg,koniq,r1anchor,4.1
5867990992.jpg,koniq,r1anchor,4.5
5869591890.jpg,koniq,r1anchor,4.1
5871068150.jpg,koniq,r1anchor,3.2
5871593028.jpg,koniq,r1anchor,3.8
5876597412.jpg,koniq,r1anchor,3.8
5888106239.jpg,koniq,r1anchor,3.8
5890838382.jpg,koniq,r1anchor,4.5
5896106502.jpg,koniq,r1anchor,3.8
5898928772.jpg,koniq,r1anchor,3.2
590233260.jpg,koniq,r1anchor,3.2
5902359095.jpg,koniq,r1anchor,4.1
5904148188.jpg,koniq,r1anchor,3.2
5905146921.jpg,koniq,r1anchor,3.2
5905277829.jpg,koniq,r1anchor,3.2
5914304035.jpg,koniq,r1anchor,3.8
5914999740.jpg,koniq,r1anchor,4.1
5919030075.jpg,koniq,r1anchor,3.2
5923029266.jpg,koniq,r1anchor,3.8
5925314446.jpg,koniq,r1anchor,4.7
5925658885.jpg,koniq,r1anchor,3.2
5935609907.jpg,koniq,r1anchor,3.8
5936297940.jpg,koniq,r1anchor,3.8
5936667753.jpg,koniq,r1anchor,2.8
5943227958.jpg,koniq,r1anchor,4.7
5949374499.jpg,koniq,r1anchor,4.7
5958225311.jpg,koniq,r1anchor,4.1
5959178118.jpg,koniq,r1anchor,3.2
5960283649.jpg,koniq,r1anchor,3.2
5961872098.jpg,koniq,r1anchor,2.1
5962747.jpg,koniq,r1anchor,3.2
5963776272.jpg,koniq,r1anchor,2.8
5965133754.jpg,koniq,r1anchor,3.2
5967167167.jpg,koniq,r1anchor,4.1
5968558261.jpg,koniq,r1anchor,4.1
5971260303.jpg,koniq,r1anchor,3.2
5976052920.jpg,koniq,r1anchor,3.8
5987658762.jpg,koniq,r1anchor,4.7
5990072932.jpg,koniq,r1anchor,3.2
5992863973.jpg,koniq,r1anchor,4.7
5993545370.jpg,koniq,r1anchor,3.8
5996831643.jpg,koniq,r1anchor,2.8
6001045244.jpg,koniq,r1anchor,3.2
6001214984.jpg,koniq,r1anchor,3.8
6006544496.jpg,koniq,r1anchor,2.8
6011182310.jpg,koniq,r1anchor,3.2
6011443641.jpg,koniq,r1anchor,3.2
6015956857.jpg,koniq,r1anchor,3.2
6024552297.jpg,koniq,r1anchor,2.8
6027079771.jpg,koniq,r1anchor,2.8
6028150139.jpg,koniq,r1anchor,3.2
6030228496.jpg,koniq,r1anchor,4.1
6032331327.jpg,koniq,r1anchor,4.1
6033104227.jpg,koniq,r1anchor,4.1
6034206796.jpg,koniq,r1anchor,3.2
6034305010.jpg,koniq,r1anchor,3.2
6035124340.jpg,koniq,r1anchor,4.1
6036947560.jpg,koniq,r1anchor,3.8
6037494854.jpg,koniq,r1anchor,3.8
6038701648.jpg,koniq,r1anchor,2.8
6043711166.jpg,koniq,r1anchor,3.8
6045753888.jpg,koniq,r1anchor,4.1
6046652289.jpg,koniq,r1anchor,4.1
6050570749.jpg,koniq,r1anchor,4.1
6051776132.jpg,koniq,r1anchor,4.1
6061619361.jpg,koniq,r1anchor,3.8
6063545051.jpg,koniq,r1anchor,4.5
6065678020.jpg,koniq,r1anchor,4.5
6066096952.jpg,koniq,r1anchor,3.2
6067656779.jpg,koniq,r1anchor,4.1
6078173140.jpg,koniq,r1anchor,3.8
6080237953.jpg,koniq,r1anchor,3.2
6080905239.jpg,koniq,r1anchor,4.1
6087235314.jpg,koniq,r1anchor,4.1
6096713881.jpg,koniq,r1anchor,3.8
6098553690.jpg,koniq,r1anchor,4.1
6099389158.jpg,koniq,r1anchor,2.3
6104666546.jpg,koniq,r1anchor,4.5
6106890458.jpg,koniq,r1anchor,3.8
6107409429.jpg,koniq,r1anchor,3.2
6109808754.jpg,koniq,r1anchor,3.8
6112534853.jpg,koniq,r1anchor,3.2
6114847662.jpg,koniq,r1anchor,4.1
6117273943.jpg,koniq,r1anchor,4.1
6118760299.jpg,koniq,r1anchor,4.7
6119560603.jpg,koniq,r1anchor,4.5
6128851294.jpg,koniq,r1anchor,3.2
6138545533.jpg,koniq,r1anchor,3.2
6142852545.jpg,koniq,r1anchor,3.2
6153984860.jpg,koniq,r1anchor,2.8
6154151584.jpg,koniq,r1anchor,3.8
6163563949.jpg,koniq,r1anchor,3.2
6163576407.jpg,koniq,r1anchor,4.6
6163642388.jpg,koniq,r1anchor,4.5
6164643779.jpg,koniq,r1anchor,3.8
616692637.jpg,koniq,r1anchor,3.2
6170589548.jpg,koniq,r1anchor,3.2
6171205916.jpg,koniq,r1anchor,3.2
6171792130.jpg,koniq,r1anchor,3.8
6175479501.jpg,koniq,r1anchor,3.2
6176401677.jpg,koniq,r1anchor,3.8
6192537618.jpg,koniq,r1anchor,3.8
6194409059.jpg,koniq,r1anchor,4.7
6194607609.jpg,koniq,r1anchor,4.1
6194753185.jpg,koniq,r1anchor,3.8
6199923383.jpg,koniq,r1anchor,2.8
6201268474.jpg,koniq,r1anchor,4.1
6210021795.jpg,koniq,r1anchor,4.1
6210436753.jpg,koniq,r1anchor,2.8
6210494281.jpg,koniq,r1anchor,3.8
6219475255.jpg,koniq,r1anchor,3.8
6220758013.jpg,koniq,r1anchor,3.8
6225884368.jpg,koniq,r1anchor,1.8
6226355668.jpg,koniq,r1anchor,4.1
6238203210.jpg,koniq,r1anchor,3.2
6239620274.jpg,koniq,r1anchor,4.7
6243575043.jpg,koniq,r1anchor,4.5
6245438349.jpg,koniq,r1anchor,4.1
6248527465.jpg,koniq,r1anchor,4.1
6249554399.jpg,koniq,r1anchor,3.8
6251689254.jpg,koniq,r1anchor,3.2
6252497829.jpg,koniq,r1anchor,3.2
6253185409.jpg,koniq,r1anchor,2.8
6256953359.jpg,koniq,r1anchor,3.2
6257410462.jpg,koniq,r1anchor,3.2
6258118545.jpg,koniq,r1anchor,2.8
6273772448.jpg,koniq,r1anchor,3.2
6285698915.jpg,koniq,r1anchor,4.7
6290063091.jpg,koniq,r1anchor,3.8
6292365384.jpg,koniq,r1anchor,2.8
6302067502.jpg,koniq,r1anchor,3.8
6303415659.jpg,koniq,r1anchor,3.2
6317074483.jpg,koniq,r1anchor,3.2
6317232957.jpg,koniq,r1anchor,3.2
6317292405.jpg,koniq,r1anchor,3.2
6318820907.jpg,koniq,r1anchor,3.2
6319935355.jpg,koniq,r1anchor,3.8
6321269427.jpg,koniq,r1anchor,2.8
6324713970.jpg,koniq,r1anchor,3.8
6326442580.jpg,koniq,r1anchor,3.8
6326902733.jpg,koniq,r1anchor,4.1
6328697192.jpg,koniq,r1anchor,3.8
6329144585.jpg,koniq,r1anchor,2.8
6332564856.jpg,koniq,r1anchor,3.2
6341153287.jpg,koniq,r1anchor,3.8
6343807770.jpg,koniq,r1anchor,4.1
6345505389.jpg,koniq,r1anchor,3.2
6354614287.jpg,koniq,r1anchor,4.1
6360259167.jpg,koniq,r1anchor,4.5
6371973185.jpg,koniq,r1anchor,4.7
6379014005.jpg,koniq,r1anchor,4.1
6379443681.jpg,koniq,r1anchor,3.2
6410507631.jpg,koniq,r1anchor,3.2
6423969851.jpg,koniq,r1anchor,3.8
6427589897.jpg,koniq,r1anchor,2.8
6434043361.jpg,koniq,r1anchor,4.1
6435747701.jpg,koniq,r1anchor,4.7
6437207759.jpg,koniq,r1anchor,4.1
