img_id,dataset,route,level,score,reason,parse_tier,issues,active_skills,skill_scores
10110.jpg,spaq,r3,,4.4835,"S-GLOBAL(5.2): Blurry and low resolution dominate; child subject is recognizable but details lost. Acceptable for casual viewing, flaws noticeable but tolerable. | S-TECH(3.1): Severe blur across entire image, especially on subject edges and grass textures; heavy noise in shadows; slight compression artifacts visible. | S-NATURAL(5.2): Noticeable over-smoothing and noise reduction blur textures; skin appears slightly waxy, grass lacks fine detail, but no harsh halos or oversaturation.",1,blur|noise|exposure,S-GLOBAL|S-NATURAL|S-TECH,"{""S-GLOBAL"": 5.2, ""S-NATURAL"": 5.2, ""S-TECH"": 3.1}"
10111.jpg,spaq,r3,,1.2,"S-GLOBAL(1.2): Severe blur and motion artifacts dominate; details are lost, lights streak, making scene unrecognizable and visually disruptive. | S-TECH(1.2): Severe motion blur, extreme focus loss, and heavy noise obscure all details; lights are smeared, textures nonexistent, and image is barely recognizable. | S-AESTH(1.2): Severe blur and chaotic light trails disrupt composition; harsh color clash between blue, yellow, and red; no visual hierarchy or coherent lighting.",1,blur|color|exposure,S-TECH|S-GLOBAL|S-AESTH,"{""S-TECH"": 1.2, ""S-GLOBAL"": 1.2, ""S-AESTH"": 1.2}"
10112.jpg,spaq,r3,,3.0824,"S-GLOBAL(3.2): Severe motion blur dominates, obscuring details; trees and foliage appear streaked; overall impression is chaotic and unviewable. | S-TECH(1.2): Severe motion blur throughout; edges smeared, textures lost, no discernible detail in foliage or bark. Content barely recognizable. | S-NATURAL(5.2): Motion blur dominates; no over-sharpening, HDR, or oversaturation. Natural colors and textures, but processing artifacts from camera shake reduce realism.",1,blur|exposure,S-TECH|S-GLOBAL|S-NATURAL,"{""S-TECH"": 1.2, ""S-GLOBAL"": 3.2, ""S-NATURAL"": 5.2}"
10113.jpg,spaq,r3,,6.8645,"S-CONTENT(7.2): Subject (ornate grille) fully framed; key regions visible through cutouts. Minor edge cropping at top/bottom does not obscure content or intent. | S-GLOBAL(7.5): Clear, well-lit image with intricate metalwork details; minor reflections and cluttered background don't detract from overall appeal. | S-AESTH(5.2): Ordinary composition with centered ornate grille; flat lighting; red/white fabrics create mild color contrast but lack harmony; visual hierarchy is unclear.",1,composition|content,S-AESTH|S-CONTENT|S-GLOBAL,"{""S-AESTH"": 5.2, ""S-CONTENT"": 7.2, ""S-GLOBAL"": 7.5}"
10114.jpg,spaq,r3,,4.5176,"S-GLOBAL(5.2): Blurry overall with soft focus; details in flowers and glass are indistinct. Composition is pleasant but technical flaws dominate impression. | S-TECH(3.2): Severe blur across entire image; edges of flowers, vase, and brick wall are smeared. Heavy noise in shadows and midtones. No crisp detail visible. | S-NATURAL(5.2): Noticeable over-smoothing on glass and flowers; slight haloing on brick edges; colors are muted but not oversaturated.",1,blur|noise|exposure,S-GLOBAL|S-NATURAL|S-TECH,"{""S-GLOBAL"": 5.2, ""S-NATURAL"": 5.2, ""S-TECH"": 3.2}"
10115.jpg,spaq,r3,,3.2,"S-GLOBAL(3.2): Severe motion blur dominates, making details indistinct; poor lighting and focus reduce clarity; overall impression is annoying and hard to ignore. | S-TECH(3.2): Severe motion blur throughout; edges smeared, fine details lost. Heavy noise in dark areas. Exposure is uneven with crushed shadows. | S-AESTH(3.2): Harsh lighting and motion blur obscure details; cluttered background distracts from central red fish motif; color harmony is flat due to low contrast and muddy tones.",1,blur|exposure|composition,S-TECH|S-GLOBAL|S-AESTH,"{""S-TECH"": 3.2, ""S-GLOBAL"": 3.2, ""S-AESTH"": 3.2}"
10116.jpg,spaq,r3,,5.2,"S-GLOBAL(5.2): Blurry image with low resolution and poor lighting; details are soft, but overall composition is clear and acceptable for casual viewing. | S-TECH(5.2): Moderate blur and noise visible in textures; fine details like text and chair legs are smeared; uniform areas show slight grain; no severe artifacts or exposure issues. | S-AESTH(5.2): Ordinary composition with centered subjects; flat lighting; muted, harmonious colors; no strong visual hierarchy or aesthetic impact.",1,blur|exposure|composition,S-TECH|S-GLOBAL|S-AESTH,"{""S-TECH"": 5.2, ""S-GLOBAL"": 5.2, ""S-AESTH"": 5.2}"
10117.jpg,spaq,r3,,6.2968,"S-CONTENT(7.2): Main subject (railing) fully visible; minor edge cropping of background elements does not affect understanding or key regions. | S-GLOBAL(7.2): Clear, well-lit urban scene with vivid colors; minor distractions like pebbles and signage don’t detract from overall good impression. | S-AESTH(3.2): Cluttered background, harsh yellow-green contrast, flat lighting, and awkward framing create a visually jarring, unbalanced composition.",1,composition|content,S-AESTH|S-CONTENT|S-GLOBAL,"{""S-AESTH"": 3.2, ""S-CONTENT"": 7.2, ""S-GLOBAL"": 7.2}"
10118.jpg,spaq,r3,,6.8519,"S-GLOBAL(7.5): Clear, well-composed outdoor scene with vibrant colors and balanced elements; minor distractions like small debris or slight blur don't detract from overall pleasant impression. | S-TECH(7.2): Minor softness and slight noise in shadows; edges crisp overall, no clipping or color cast, gradients smooth, no visible compression artifacts. | S-AESTH(5.2): Symmetrical composition with balanced swing chairs; flat, even lighting lacks mood; color palette is functional but unremarkable; visual hierarchy is clear but not compelling.",1,composition|color,S-AESTH|S-TECH|S-GLOBAL,"{""S-AESTH"": 5.2, ""S-TECH"": 7.2, ""S-GLOBAL"": 7.5}"
10119.jpg,spaq,r3,,5.2,"S-GLOBAL(5.2): Muted colors and overcast lighting create a dull first impression; power pole disrupts composition but scene remains visually coherent and acceptable. | S-TECH(5.2): Soft focus with smeared flower edges and fine textures; noticeable noise in shadows; exposure is flat with crushed darks; no severe artifacts or color cast. | S-AESTH(5.2): Soft, overcast lighting creates calm mood; cherry blossoms frame scene nicely but composition is cluttered by utility pole and distant figures. Color harmony is muted and cohesive.",1,exposure|composition|blur,S-TECH|S-GLOBAL|S-AESTH,"{""S-TECH"": 5.2, ""S-GLOBAL"": 5.2, ""S-AESTH"": 5.2}"
10120.jpg,spaq,r3,,3.1766,"S-GLOBAL(3.2): Severe blur dominates the image, making details unrecognizable; lighting reflections are distracting but secondary to lack of focus. | S-TECH(3.2): Severe blur across entire image; edges and textures indistinct. No visible noise or artifacts due to extreme defocus. Exposure and white balance are neutral but obscured by blur. | S-AESTH(3.1): Severe blur obscures composition and lighting details; red decorations clash with neutral tones; visual hierarchy lost due to lack of focus.",1,blur|exposure|composition,S-TECH|S-GLOBAL|S-AESTH,"{""S-TECH"": 3.2, ""S-GLOBAL"": 3.2, ""S-AESTH"": 3.1}"
10121.jpg,spaq,r3,,4.7314,"S-GLOBAL(5.2): Hazy atmosphere and muted colors reduce vibrancy; composition is clear but lacks visual appeal; minor noise and softness present, but overall acceptable for a street scene. | S-TECH(5.2): Moderate blur and noise throughout; fine textures like pavement and foliage are soft; uniform areas show grain; no severe clipping or artifacts. | S-AESTH(3.2): Flat, overcast lighting; cluttered composition with competing elements; dull color palette; no clear visual hierarchy or focal point.",1,exposure|blur|color,S-TECH|S-GLOBAL|S-AESTH,"{""S-TECH"": 5.2, ""S-GLOBAL"": 5.2, ""S-AESTH"": 3.2}"
10122.jpg,spaq,r3,,5.2,"S-GLOBAL(5.2): Blurred image with low detail and muted colors; obelisk is recognizable but lacks clarity; acceptable for casual viewing. | S-TECH(5.2): Soft focus with smeared stone textures; noticeable noise in sky; mild exposure issues in shadows; no severe artifacts or color cast. | S-AESTH(5.2): Centered obelisk with balanced composition; flat, overcast lighting lacks mood; muted color palette is harmonious but unremarkable; visual hierarchy clear but uninspired.",1,blur|exposure|color,S-TECH|S-GLOBAL|S-AESTH,"{""S-TECH"": 5.2, ""S-GLOBAL"": 5.2, ""S-AESTH"": 5.2}"
10123.jpg,spaq,r3,,7.3129,"S-GLOBAL(7.5): Vibrant pink tulips with dewdrops, natural lighting, minor background blur; overall pleasing and visually engaging without major flaws. | S-TECH(7.2): Minor softness and slight noise in shadows; edges of petals and leaves retain detail; no clipping or strong artifacts; white balance neutral. | S-NATURAL(7.2): Subtle over-sharpening on petal edges; slight oversaturation in pinks; no halos or smearing. Natural overall with minor processing traces.",1,blur|noise|exposure,S-GLOBAL|S-NATURAL|S-TECH,"{""S-GLOBAL"": 7.5, ""S-NATURAL"": 7.2, ""S-TECH"": 7.2}"
10124.jpg,spaq,r3,,6.7314,"S-GLOBAL(7.2): Clear subject, good lighting, minor background distractions; overall impression is positive with no major flaws. | S-TECH(7.2): Minor softness and slight noise in shadows; edges are mostly clean, no clipping or color cast; compression artifacts absent. | S-AESTH(5.2): Ordinary composition with subject off-center; flat lighting lacks mood; neutral color palette; minimal visual hierarchy; no strong aesthetic appeal.",1,composition|exposure|color,S-AESTH|S-TECH|S-GLOBAL,"{""S-AESTH"": 5.2, ""S-TECH"": 7.2, ""S-GLOBAL"": 7.2}"
10125.jpg,spaq,r3,,6.0033,"S-GLOBAL(7.2): Clear directional signs with legible text, natural lighting, and balanced composition; minor tilt and slight blur don't detract significantly. | S-TECH(5.2): Moderate noise in shadows and sky, slight softness in foliage edges, minor compression artifacts near sign edges; overall detail preserved but not crisp. | S-AESTH(5.2): Ordinary snapshot: signs are central but cluttered; flat lighting; green tones dominate without harmony; background distractions reduce visual clarity.",1,composition|exposure|blur,S-TECH|S-GLOBAL|S-AESTH,"{""S-TECH"": 5.2, ""S-GLOBAL"": 7.2, ""S-AESTH"": 5.2}"
10126.jpg,spaq,r3,,3.1636,"S-GLOBAL(3.2): Severe underexposure dominates; most details lost in shadows, only silhouettes visible. Annoying and hard to ignore for a viewer. | S-TECH(3.1): Severe underexposure crushes shadows; fine details in foliage and building are lost. No visible noise or artifacts, but extreme darkness dominates. | S-AESTH(3.2): Harsh backlighting silhouettes trees and building, creating high contrast with dark foreground; composition lacks visual hierarchy and color harmony is muted.",1,exposure|color,S-TECH|S-AESTH|S-GLOBAL,"{""S-TECH"": 3.1, ""S-AESTH"": 3.2, ""S-GLOBAL"": 3.2}"
10127.jpg,spaq,r3,,3.7306,"S-GLOBAL(3.2): Severe lens flare dominates, obscuring details; extreme underexposure in shadows; poor overall visibility and technical flaws. | S-TECH(3.1): Severe motion blur and lens flare obscure details; crushed shadows with no visible texture; heavy noise in dark areas; exposure issues dominate. | S-NATURAL(5.2): Strong lens flare and halos from bright light source; dark areas show noise but no over-smoothing or oversaturation; processing is noticeable but scene remains plausible.",1,exposure|blur|noise,S-GLOBAL|S-NATURAL|S-TECH,"{""S-GLOBAL"": 3.2, ""S-NATURAL"": 5.2, ""S-TECH"": 3.1}"
10128.jpg,spaq,r3,,7.441,"S-GLOBAL(7.8): Vibrant flowers with natural lighting and dew drops; slight overexposure in sky but overall pleasing and well-composed. | S-TECH(7.2): Minor softness and slight noise in shadows; edges of petals and leaves mostly crisp; no clipping or color cast; no visible compression artifacts. | S-AESTH(7.2): Soft, diffused light enhances delicate pink blooms; natural color harmony between petals and green leaves; composition is full but slightly cluttered, lacking strong visual hierarchy.",1,exposure|composition,S-AESTH|S-TECH|S-GLOBAL,"{""S-AESTH"": 7.2, ""S-TECH"": 7.2, ""S-GLOBAL"": 7.8}"
10129.jpg,spaq,r3,,3.1636,"S-GLOBAL(3.2): Overwhelming glare dominates, obscuring subject and details; severe lens flare and extreme contrast make image hard to view or interpret. | S-TECH(3.1): Severe highlight clipping from bright light source, extreme shadow crush, and visible noise in dark areas reduce detail and clarity. | S-AESTH(3.2): Harsh, overexposed light source dominates, creating blown-out highlights and deep shadows; composition lacks balance, with no clear subject or visual hierarchy.",1,exposure|blur|composition,S-TECH|S-GLOBAL|S-AESTH,"{""S-TECH"": 3.1, ""S-GLOBAL"": 3.2, ""S-AESTH"": 3.2}"
10130.jpg,spaq,r3,,3.7647,"S-GLOBAL(3.2): Severe motion blur and low sharpness dominate, making details indistinct; muddy colors and poor lighting reduce overall appeal. | S-TECH(3.2): Severe motion blur across entire scene, smeared edges on vehicles and foliage; heavy noise in shadows; low overall sharpness. | S-NATURAL(5.2): Noticeable over-smoothing on wet pavement and foliage; slight HDR glow around lights; overall plausible but processed.",1,blur|noise|exposure,S-GLOBAL|S-NATURAL|S-TECH,"{""S-GLOBAL"": 3.2, ""S-NATURAL"": 5.2, ""S-TECH"": 3.2}"
10131.jpg,spaq,r3,,1.2,"S-GLOBAL(1.2): Severe motion blur and overexposure dominate, making details unrecognizable; unacceptable for any viewer. | S-TECH(1.2): Severe motion blur throughout; edges smeared, details lost, highlights clipped, and no discernible texture or structure. | S-NATURAL(1.2): Severe motion blur and over-smoothing dominate; textures are smeared, edges undefined, resembling aggressive noise reduction or camera shake.",1,blur|exposure,S-TECH|S-GLOBAL|S-NATURAL,"{""S-TECH"": 1.2, ""S-GLOBAL"": 1.2, ""S-NATURAL"": 1.2}"
10132.jpg,spaq,r3,,2.4857,"S-GLOBAL(1.2): Severe motion blur dominates entire image, making subjects and background unrecognizable; unacceptable for any practical use. | S-NATURAL(5.2): Heavy motion blur dominates; no over-sharpening, HDR, or oversaturation. Skin tones and colors appear natural despite blur. Processing not evident. | S-AESTH(1.2): Severe motion blur obscures subject and composition; chaotic visual experience with no clear focal point or lighting control.",1,blur|composition,S-AESTH|S-GLOBAL|S-NATURAL,"{""S-AESTH"": 1.2, ""S-GLOBAL"": 1.2, ""S-NATURAL"": 5.2}"
10133.jpg,spaq,r3,,1.7647,"S-GLOBAL(1.2): Severe blur dominates entire image; details unrecognizable; unacceptable for viewing or use. | S-TECH(1.2): Severe motion blur throughout; edges and textures are smeared, details unrecognizable, no discernible focus or exposure control. | S-NATURAL(3.2): Severe over-smoothing creates waxy, watercolor-like blur across entire image; no sharp edges or textures remain.",1,blur|noise|exposure,S-GLOBAL|S-NATURAL|S-TECH,"{""S-GLOBAL"": 1.2, ""S-NATURAL"": 3.2, ""S-TECH"": 1.2}"
10134.jpg,spaq,r3,,1.2,"S-GLOBAL(1.2): Severe blur and noise dominate; content is unrecognizable. First impression is bad, unacceptable for any practical use. | S-TECH(1.2): Extreme blur obscures all detail; no discernible edges or textures. Heavy noise and indistinct forms make content barely recognizable. | S-NATURAL(1.2): Severe over-smoothing creates waxy, watercolor-like blur; no texture or edge definition remains.",1,blur|noise,S-NATURAL|S-GLOBAL|S-TECH,"{""S-NATURAL"": 1.2, ""S-GLOBAL"": 1.2, ""S-TECH"": 1.2}"
10135.jpg,spaq,r3,,5.2,"S-GLOBAL(5.2): Overexposed sky dominates, but building details are clear; flaws noticeable but tolerable for an ordinary viewer. | S-TECH(5.2): Severe highlight clipping in sky, losing detail; moderate noise in midtones; focus is acceptable but overall clarity reduced by overexposure. | S-AESTH(5.2): Ordinary urban composition; flat overexposed sky lacks depth. Subject placement is neutral, color palette muted but cohesive. No strong visual hierarchy or lighting drama.",1,exposure|composition,S-AESTH|S-TECH|S-GLOBAL,"{""S-AESTH"": 5.2, ""S-TECH"": 5.2, ""S-GLOBAL"": 5.2}"
10136.jpg,spaq,r3,,5.2,"S-GLOBAL(5.2): Dull, overcast lighting and washed-out colors dominate; image lacks vibrancy but is clear and structurally intact. Minor flaws noticeable but tolerable. | S-TECH(5.2): Severe exposure issues with blown-out sky and crushed shadows; noticeable blur and noise in midtones; fine textures like foliage and pavement are smeared. | S-AESTH(5.2): Ordinary composition with flat, overcast lighting; muted color palette lacks vibrancy; visual hierarchy weak due to cluttered foreground and distant subject.",1,exposure|blur|color,S-TECH|S-GLOBAL|S-AESTH,"{""S-TECH"": 5.2, ""S-GLOBAL"": 5.2, ""S-AESTH"": 5.2}"
10137.jpg,spaq,r3,,3.2,"S-GLOBAL(3.2): Severe motion blur and overexposed sky dominate, making scene unclear and visually jarring; ordinary viewer would find it poor quality. | S-TECH(3.2): Severe motion blur across entire image, especially in trees and ground; extreme highlight clipping in sky; fine details lost. | S-AESTH(3.2): Motion blur and overexposed sky create chaotic composition; flat lighting lacks mood; color palette is dull and unharmonious; subject is unclear due to blur.",1,blur|exposure|composition,S-TECH|S-GLOBAL|S-AESTH,"{""S-TECH"": 3.2, ""S-GLOBAL"": 3.2, ""S-AESTH"": 3.2}"
10138.jpg,spaq,r3,,3.7306,"S-GLOBAL(3.2): Severe blur and noise dominate; extreme low light with blown-out headlights; details lost; overall impression is poor and annoying. | S-TECH(3.1): Severe motion blur, crushed shadows, and heavy noise in dark areas; headlights overexposed with halo artifacts; low detail across entire frame. | S-NATURAL(5.2): Noticeable noise and grain in shadows; slight over-smoothing on road surface; no halos or oversaturation; overall plausible night scene.",1,blur|exposure|noise,S-GLOBAL|S-NATURAL|S-TECH,"{""S-GLOBAL"": 3.2, ""S-NATURAL"": 5.2, ""S-TECH"": 3.1}"
10139.jpg,spaq,r3,,1.7647,"S-GLOBAL(1.2): Severe blur across entire image; no discernible details; completely unviewable; unacceptable quality. | S-TECH(1.2): Severe overall blur; no discernible fine detail in rocks, water, or background; edges smeared; focus failure dominates. | S-NATURAL(3.2): Severe over-smoothing creates waxy, watercolor-like textures; edges are smeared, lacking natural detail and texture.",1,blur,S-GLOBAL|S-NATURAL|S-TECH,"{""S-GLOBAL"": 1.2, ""S-NATURAL"": 3.2, ""S-TECH"": 1.2}"
10140.jpg,spaq,r3,,6.7314,"S-GLOBAL(7.2): Clear, well-lit image with natural wood textures and details. Minor clutter behind gate slightly distracts but doesn't ruin overall pleasant impression. | S-TECH(7.2): Crisp wood grain and lattice details; slight softness in shadows and minor noise in dark areas; no clipping or color cast; no compression artifacts. | S-AESTH(5.2): Ordinary composition with centered lattice gate; flat lighting and cluttered background reduce visual interest; color harmony is neutral but unremarkable.",1,exposure|composition,S-AESTH|S-TECH|S-GLOBAL,"{""S-AESTH"": 5.2, ""S-TECH"": 7.2, ""S-GLOBAL"": 7.2}"
10141.jpg,spaq,r3,,6.7314,"S-GLOBAL(7.2): Clear, well-composed shot of water zorbs; slight overcast lighting and minor glare on plastic surface, but overall pleasant and engaging. | S-TECH(7.2): Minor softness and slight noise in shadows; edges of inflatable and wood rail are mostly crisp; no clipping or strong color cast; compression artifacts absent. | S-AESTH(5.2): Ordinary snapshot: flat overcast lighting, cluttered background, and unbalanced composition with dominant railing distract from the subject.",1,exposure|color|composition,S-AESTH|S-TECH|S-GLOBAL,"{""S-AESTH"": 5.2, ""S-TECH"": 7.2, ""S-GLOBAL"": 7.2}"
10142.jpg,spaq,r3,,2.3294,"S-GLOBAL(1.2): Severe motion blur dominates, obscuring details; overexposed sky and poor focus make image unusable for any purpose. | S-TECH(1.2): Severe motion blur throughout; edges smeared, no discernible fine detail; extreme exposure blowout on left; overall content barely recognizable. | S-NATURAL(5.2): Noticeable motion blur and noise reduction cause watercolor smearing; no over-sharpening, HDR, or oversaturation present.",1,blur|exposure,S-TECH|S-GLOBAL|S-NATURAL,"{""S-TECH"": 1.2, ""S-GLOBAL"": 1.2, ""S-NATURAL"": 5.2}"
10143.jpg,spaq,r3,,4.7314,"S-GLOBAL(5.2): Image is rotated 90°, making content hard to read; overall composition feels awkward but details are clear and no major blur or noise. | S-TECH(5.2): Moderate noise in shadows and midtones; slight softness on shelf edges; minor compression artifacts visible in gradients; overall detail preserved but not crisp. | S-AESTH(3.2): Awkward vertical orientation, cluttered background, flat lighting, and disjointed color palette with red text/graphics clashing against neutral walls.",1,composition|exposure|content,S-AESTH|S-TECH|S-GLOBAL,"{""S-AESTH"": 3.2, ""S-TECH"": 5.2, ""S-GLOBAL"": 5.2}"
10144.jpg,spaq,r3,,3.6929,"S-GLOBAL(3.1): Extremely low light and heavy noise dominate; details are obscured, making the image visually unpleasant and hard to interpret. | S-TECH(3.1): Severe noise across dark areas, crushed shadows, and soft focus blur edges of mural; detail loss is obvious at first glance. | S-NATURAL(5.2): Noticeable noise and grain throughout; mild over-smoothing on wall mural edges; no halos or oversaturation; overall plausible despite low light.",1,exposure|noise|blur,S-GLOBAL|S-NATURAL|S-TECH,"{""S-GLOBAL"": 3.1, ""S-NATURAL"": 5.2, ""S-TECH"": 3.1}"
10145.jpg,spaq,r3,,7.2,"S-GLOBAL(7.2): Clear, well-composed image of a stone sundial with legible inscriptions; minor softness and muted colors don't detract from overall appeal. | S-TECH(7.2): Minor softness and slight noise in shadows; fine text and carvings mostly legible, no clipping or severe artifacts. | S-NATURAL(7.2): Subtle over-smoothing on stone texture; slight edge enhancement visible in red engravings; no halos or oversaturation. Natural overall with minor processing traces.",1,blur|noise|exposure,S-GLOBAL|S-NATURAL|S-TECH,"{""S-GLOBAL"": 7.2, ""S-NATURAL"": 7.2, ""S-TECH"": 7.2}"
10146.jpg,spaq,r3,,8.1,"S-GLOBAL(7.8): Vibrant green foliage with dew drops, natural lighting, slight blur in foreground; minor softness but overall pleasing and fresh. | S-NATURAL(9.2): No halos, natural texture, realistic green tones, no plasticity or smearing; dew drops and fine leaf details appear authentic. | S-AESTH(7.2): Pleasant green harmony and dew drops add freshness; composition is dense but balanced; soft light enhances texture without harshness.",1,blur|composition,S-AESTH|S-GLOBAL|S-NATURAL,"{""S-AESTH"": 7.2, ""S-GLOBAL"": 7.8, ""S-NATURAL"": 9.2}"
10147.jpg,spaq,r3,,3.8429,"S-GLOBAL(3.2): Severe motion blur dominates, obscuring details; poor sharpness and low resolution make subjects indistinct; overall impression is flawed and hard to ignore. | S-NATURAL(5.2): Noticeable motion blur and noise; no over-sharpening, HDR, or oversaturation. Processing is minimal but image lacks clarity, appearing slightly processed due to low-light capture. | S-AESTH(3.2): Blurred motion and cluttered framing distract from subject; lighting flat, colors clash (purple coat vs green umbrella); visual hierarchy weak.",1,blur|noise|composition,S-NATURAL|S-AESTH|S-GLOBAL,"{""S-NATURAL"": 5.2, ""S-AESTH"": 3.2, ""S-GLOBAL"": 3.2}"
10148.jpg,spaq,r3,,6.7,"S-GLOBAL(7.2): Clear, well-lit display with varied products; slight motion blur on socks and reflections on glass are minor distractions. | S-NATURAL(7.2): Subtle over-sharpening on book edges and slight oversaturation in blue vase; otherwise natural with minor processing traces. | S-AESTH(5.2): Ordinary retail display; cluttered composition, flat lighting, and mixed colors lack visual hierarchy or aesthetic cohesion.",1,composition|blur,S-AESTH|S-GLOBAL|S-NATURAL,"{""S-AESTH"": 5.2, ""S-GLOBAL"": 7.2, ""S-NATURAL"": 7.2}"
10149.jpg,spaq,r3,,3.1402,"S-GLOBAL(3.2): Severe motion blur dominates, making details indistinct; poor focus and low sharpness across entire image; annoying for viewing. | S-TECH(3.1): Severe motion blur throughout; edges smeared, fine textures lost. No discernible noise or artifacts due to extreme blur dominating quality. | S-AESTH(3.1): Severe motion blur and low lighting create chaotic visual noise; poor composition with no clear subject or hierarchy; colors appear muted and unbalanced.",1,blur|exposure|composition,S-TECH|S-GLOBAL|S-AESTH,"{""S-TECH"": 3.1, ""S-GLOBAL"": 3.2, ""S-AESTH"": 3.1}"
10150.jpg,spaq,r3,,7.2,"S-GLOBAL(7.2): Natural, pleasant garden scene with soft lighting and vibrant colors; minor flaws like fallen petals and overcast sky are unobtrusive. | S-TECH(7.2): Minor softness and slight noise in shadows; no clipping or color cast; fine textures preserved; no compression artifacts. | S-AESTH(7.2): Strong leading path and balanced greenery; soft, even lighting; red petals add subtle color harmony; minor clutter from power lines.",1,exposure|color|composition,S-AESTH|S-TECH|S-GLOBAL,"{""S-AESTH"": 7.2, ""S-TECH"": 7.2, ""S-GLOBAL"": 7.2}"
10151.jpg,spaq,r3,,3.7306,"S-GLOBAL(3.2): Severe blur and noise dominate; low light causes poor detail and washed-out reflections; overall impression is flawed and hard to ignore. | S-TECH(3.1): Severe motion blur smears edges and reflections; heavy noise in dark areas; crushed shadows obscure detail; no visible chromatic aberration or compression artifacts. | S-NATURAL(5.2): Noticeable noise and grain in dark areas; wet pavement shows slight over-smoothing, but no halos or oversaturation. Plausible night scene with minor processing.",1,blur|exposure|noise,S-GLOBAL|S-NATURAL|S-TECH,"{""S-GLOBAL"": 3.2, ""S-NATURAL"": 5.2, ""S-TECH"": 3.1}"
10152.jpg,spaq,r3,,3.1167,"S-GLOBAL(3.2): Severe blur dominates the image, making details unrecognizable; overall impression is poor and hard to ignore. | S-TECH(3.1): Severe motion blur across entire image; edges smeared, fine textures lost, no discernible detail in wood stacks or foliage. | S-AESTH(3.0): Severe blur and motion distortion ruin composition and visual hierarchy; lighting flat, colors dull, no clear subject or depth.",1,blur|exposure|composition,S-TECH|S-GLOBAL|S-AESTH,"{""S-TECH"": 3.1, ""S-GLOBAL"": 3.2, ""S-AESTH"": 3.0}"
10153.jpg,spaq,r3,,4.7079,"S-GLOBAL(5.2): Strong lens flare from streetlight dominates first impression; dark scene lacks detail, but monument is visible and composition is intentional. | S-TECH(5.2): Severe exposure issues: highlights clipped on lamppost, shadows crushed in foreground. Visible noise in dark areas. Moderate blur from low light. | S-AESTH(3.1): Harsh streetlight glare dominates, creating blown-out highlights and deep shadows. Composition is unbalanced with cluttered foreground. Lighting is flat and unflattering, diminishing the monument's presence.",1,exposure|composition|content,S-AESTH|S-TECH|S-GLOBAL,"{""S-AESTH"": 3.1, ""S-TECH"": 5.2, ""S-GLOBAL"": 5.2}"
10154.jpg,spaq,r3,,1.2,"S-GLOBAL(1.2): Severe blur dominates entire image; details lost, structure indistinct, unacceptable for viewing. | S-TECH(1.2): Severe motion blur throughout; edges smeared, no discernible fine detail, uniform noise in dark areas, extreme loss of texture and clarity. | S-AESTH(1.2): Severe blur across entire image; no discernible composition, lighting, or color harmony; visually chaotic and unpleasant to view.",1,blur|exposure|composition,S-TECH|S-GLOBAL|S-AESTH,"{""S-TECH"": 1.2, ""S-GLOBAL"": 1.2, ""S-AESTH"": 1.2}"
10155.jpg,spaq,r3,,6.7314,"S-GLOBAL(7.2): Natural, pleasant scene with cherry blossoms and people under umbrellas; slight overcast lighting but no major flaws; overall good quality impression. | S-TECH(7.2): Minor softness and slight noise in shadows; edges of flowers and foliage retain detail; no clipping or strong artifacts; white balance neutral under overcast light. | S-AESTH(5.2): Ordinary snapshot with balanced composition; flat overcast lighting; muted color harmony; visual hierarchy weak due to crowded path and multiple subjects.",1,exposure|color|composition,S-AESTH|S-TECH|S-GLOBAL,"{""S-AESTH"": 5.2, ""S-TECH"": 7.2, ""S-GLOBAL"": 7.2}"
10156.jpg,spaq,r3,,4.7314,"S-GLOBAL(5.2): Image is blurry with motion blur and poor lighting; reflections dominate sunglasses, but overall content is recognizable and acceptable. | S-TECH(5.2): Moderate blur across frames and reflections; fine textures like frame edges are soft. Noticeable noise in shadows. Exposure is uneven with some clipped highlights on lenses. | S-AESTH(3.2): Cluttered composition with no clear subject; harsh reflections in lenses disrupt visual harmony; flat lighting lacks mood or depth.",1,blur|exposure|composition,S-TECH|S-GLOBAL|S-AESTH,"{""S-TECH"": 5.2, ""S-GLOBAL"": 5.2, ""S-AESTH"": 3.2}"
10157.jpg,spaq,r3,,6.0033,"S-GLOBAL(7.2): Natural outdoor scene with good composition; slight overcast lighting and minor motion blur, but overall clear and pleasant. | S-TECH(5.2): Moderate softness across image; fine textures like grass and clothing details are blurred. Slight noise in shadows. No clipping or strong artifacts. | S-AESTH(5.2): Ordinary snapshot with scattered subjects and flat overcast lighting; colorful umbrellas add minor visual interest but lack compositional cohesion.",1,exposure|color|composition,S-AESTH|S-TECH|S-GLOBAL,"{""S-AESTH"": 5.2, ""S-TECH"": 5.2, ""S-GLOBAL"": 7.2}"
10158.jpg,spaq,r3,,3.7306,"S-GLOBAL(3.2): Extremely dark with severe underexposure; only a bright light source and silhouettes visible; details lost, making image hard to interpret. | S-TECH(3.1): Severe underexposure crushes shadows; extreme noise in dark areas; minimal detail visible; focus indiscernible due to darkness. | S-NATURAL(5.2): Low-light scene with minimal processing; slight noise and grain present, no halos, oversaturation, or smoothing artifacts. Natural darkness and light source behavior.",1,exposure|noise|blur,S-GLOBAL|S-NATURAL|S-TECH,"{""S-GLOBAL"": 3.2, ""S-NATURAL"": 5.2, ""S-TECH"": 3.1}"
