img_id,dataset,route,level,score,reason,parse_tier,issues,active_skills,skill_scores
10516.jpg,spaq,r1b,3,4.0,,3,,,
10517.jpg,spaq,r1b,3,5.0,,3,,,
10518.jpg,spaq,r1b,3,6.0,,3,,,
10519.jpg,spaq,r1b,3,6.0,,3,,,
10520.jpg,spaq,r1b,3,5.0,,3,,,
10521.jpg,spaq,r1b,3,6.0,,3,,,
10522.jpg,spaq,r1b,2,3.0,,3,,,
10523.jpg,spaq,r1b,4,7.0,,3,,,
10524.jpg,spaq,r1b,4,7.0,,3,,,
10525.jpg,spaq,r1b,3,6.0,,3,,,
10526.jpg,spaq,r1b,3,5.0,,3,,,
10527.jpg,spaq,r1b,3,5.0,,3,,,
10528.jpg,spaq,r1b,2,3.0,,3,,,
10529.jpg,spaq,r1b,2,3.0,,3,,,
10530.jpg,spaq,r1b,2,2.0,,3,,,
10531.jpg,spaq,r1b,2,3.0,,3,,,
10532.jpg,spaq,r1b,2,3.0,,3,,,
10533.jpg,spaq,r1b,3,5.0,,3,,,
10534.jpg,spaq,r1b,3,6.0,,3,,,
10535.jpg,spaq,r1b,2,3.0,,3,,,
10536.jpg,spaq,r1b,3,6.0,,3,,,
10537.jpg,spaq,r1b,3,5.0,,3,,,
10538.jpg,spaq,r1b,2,2.0,,3,,,
10539.jpg,spaq,r1b,4,7.0,,3,,,
10540.jpg,spaq,r1b,2,2.0,,3,,,
10541.jpg,spaq,r1b,3,6.0,,3,,,
10542.jpg,spaq,r1b,3,6.0,,3,,,
10543.jpg,spaq,r1b,3,4.0,,3,,,
10544.jpg,spaq,r1b,2,3.0,,3,,,
10545.jpg,spaq,r1b,2,2.0,,3,,,
10546.jpg,spaq,r1b,2,2.0,,3,,,
10547.jpg,spaq,r1b,2,3.0,,3,,,
10548.jpg,spaq,r1b,3,6.0,,3,,,
10549.jpg,spaq,r1b,4,7.0,,3,,,
10550.jpg,spaq,r1b,2,3.0,,3,,,
10551.jpg,spaq,r1b,4,8.0,,3,,,
10552.jpg,spaq,r1b,3,4.0,,3,,,
10553.jpg,spaq,r1b,2,2.0,,3,,,
10554.jpg,spaq,r1b,3,4.0,,3,,,
10555.jpg,spaq,r1b,3,5.0,,3,,,
10556.jpg,spaq,r1b,2,3.0,,3,,,
10557.jpg,spaq,r1b,2,3.0,,3,,,
10558.jpg,spaq,r1b,3,6.0,,3,,,
10559.jpg,spaq,r1b,2,2.0,,3,,,
10560.jpg,spaq,r1b,2,3.0,,3,,,
10561.jpg,spaq,r1b,2,3.0,,3,,,
10562.jpg,spaq,r1b,2,3.0,,3,,,
10563.jpg,spaq,r1b,2,3.0,,3,,,
10564.jpg,spaq,r1b,3,6.0,,3,,,
10565.jpg,spaq,r1b,2,2.0,,3,,,
10566.jpg,spaq,r1b,2,2.0,,3,,,
10567.jpg,spaq,r1b,2,2.0,,3,,,
10568.jpg,spaq,r1b,3,6.0,,3,,,
10569.jpg,spaq,r1b,3,4.0,,3,,,
10570.jpg,spaq,r1b,3,4.0,,3,,,
10571.jpg,spaq,r1b,2,2.0,,3,,,
10572.jpg,spaq,r1b,4,7.0,,3,,,
10573.jpg,spaq,r1b,2,2.0,,3,,,
10574.jpg,spaq,r1b,4,7.0,,3,,,
10575.jpg,spaq,r1b,2,2.0,,3,,,
10576.jpg,spaq,r1b,2,2.0,,3,,,
10577.jpg,spaq,r1b,3,6.0,,3,,,
10578.jpg,spaq,r1b,2,2.0,,3,,,
10579.jpg,spaq,r1b,3,6.0,,3,,,
10580.jpg,spaq,r1b,3,6.0,,3,,,
10581.jpg,spaq,r1b,,,"API_ERROR: Error code: 400 - {'error': {'message': 'Input data may contain inappropriate content. For details, see: https://help.aliyun.com/zh/model-studio/error-code#inappropriate-content', 'type': '",0,,,
10582.jpg,spaq,r1b,2,3.0,,3,,,
10583.jpg,spaq,r1b,2,3.0,,3,,,
10584.jpg,spaq,r1b,3,6.0,,3,,,
10585.jpg,spaq,r1b,2,3.0,,3,,,
10586.jpg,spaq,r1b,3,5.0,,3,,,
10587.jpg,spaq,r1b,3,6.0,,3,,,
10588.jpg,spaq,r1b,3,5.0,,3,,,
10589.jpg,spaq,r1b,3,5.0,,3,,,
10590.jpg,spaq,r1b,3,4.0,,3,,,
10591.jpg,spaq,r1b,2,3.0,,3,,,
10592.jpg,spaq,r1b,2,3.0,,3,,,
10593.jpg,spaq,r1b,2,3.0,,3,,,
10594.jpg,spaq,r1b,3,4.0,,3,,,
10595.jpg,spaq,r1b,2,3.0,,3,,,
10596.jpg,spaq,r1b,2,3.0,,3,,,
10597.jpg,spaq,r1b,2,3.0,,3,,,
10598.jpg,spaq,r1b,3,4.0,,3,,,
10599.jpg,spaq,r1b,2,3.0,,3,,,
10600.jpg,spaq,r1b,3,4.0,,3,,,
10601.jpg,spaq,r1b,3,5.0,,3,,,
10602.jpg,spaq,r1b,3,6.0,,3,,,
10603.jpg,spaq,r1b,2,3.0,,3,,,
10604.jpg,spaq,r1b,3,6.0,,3,,,
10605.jpg,spaq,r1b,2,3.0,,3,,,
10606.jpg,spaq,r1b,3,6.0,,3,,,
10607.jpg,spaq,r1b,3,6.0,,3,,,
10608.jpg,spaq,r1b,2,2.0,,3,,,
10609.jpg,spaq,r1b,4,7.0,,3,,,
10610.jpg,spaq,r1b,2,2.0,,3,,,
10611.jpg,spaq,r1b,3,6.0,,3,,,
10612.jpg,spaq,r1b,2,3.0,,3,,,
10613.jpg,spaq,r1b,2,3.0,,3,,,
10614.jpg,spaq,r1b,3,4.0,,3,,,
10615.jpg,spaq,r1b,3,4.0,,3,,,
10616.jpg,spaq,r1b,3,6.0,,3,,,
10617.jpg,spaq,r1b,4,7.0,,3,,,
10618.jpg,spaq,r1b,3,5.0,,3,,,
10619.jpg,spaq,r1b,3,5.0,,3,,,
10620.jpg,spaq,r1b,2,3.0,,3,,,
10621.jpg,spaq,r1b,3,5.0,,3,,,
10622.jpg,spaq,r1b,2,2.0,,3,,,
10623.jpg,spaq,r1b,3,5.0,,3,,,
10624.jpg,spaq,r1b,2,3.0,,3,,,
10625.jpg,spaq,r1b,2,2.0,,3,,,
10626.jpg,spaq,r1b,3,4.0,,3,,,
10627.jpg,spaq,r1b,2,3.0,,3,,,
10628.jpg,spaq,r1b,3,6.0,,3,,,
10629.jpg,spaq,r1b,2,2.0,,3,,,
10630.jpg,spaq,r1b,3,4.0,,3,,,
10631.jpg,spaq,r1b,4,7.0,,3,,,
10632.jpg,spaq,r1b,2,3.0,,3,,,
10633.jpg,spaq,r1b,2,3.0,,3,,,
10634.jpg,spaq,r1b,2,2.0,,3,,,
10635.jpg,spaq,r1b,3,6.0,,3,,,
10636.jpg,spaq,r1b,3,6.0,,3,,,
10637.jpg,spaq,r1b,2,2.0,,3,,,
10638.jpg,spaq,r1b,2,2.0,,3,,,
10639.jpg,spaq,r1b,4,8.0,,3,,,
10640.jpg,spaq,r1b,2,3.0,,3,,,
10641.jpg,spaq,r1b,2,3.0,,3,,,
10642.jpg,spaq,r1b,3,6.0,,3,,,
10643.jpg,spaq,r1b,3,6.0,,3,,,
10644.jpg,spaq,r1b,3,6.0,,3,,,
10645.jpg,spaq,r1b,2,2.0,,3,,,
10646.jpg,spaq,r1b,3,5.0,,3,,,
10647.jpg,spaq,r1b,4,8.0,,3,,,
10648.jpg,spaq,r1b,3,5.0,,3,,,
10649.jpg,spaq,r1b,4,7.0,,3,,,
10650.jpg,spaq,r1b,3,4.0,,3,,,
10651.jpg,spaq,r1b,4,7.0,,3,,,
10652.jpg,spaq,r1b,3,5.0,,3,,,
10653.jpg,spaq,r1b,3,5.0,,3,,,
10654.jpg,spaq,r1b,2,3.0,,3,,,
10655.jpg,spaq,r1b,3,6.0,,3,,,
10656.jpg,spaq,r1b,3,5.0,,3,,,
10657.jpg,spaq,r1b,3,4.0,,3,,,
10658.jpg,spaq,r1b,2,3.0,,3,,,
10659.jpg,spaq,r1b,3,5.0,,3,,,
10660.jpg,spaq,r1b,2,3.0,,3,,,
10661.jpg,spaq,r1b,4,7.0,,3,,,
10662.jpg,spaq,r1b,3,6.0,,3,,,
10663.jpg,spaq,r1b,4,7.0,,3,,,
10664.jpg,spaq,r1b,2,3.0,,3,,,
10665.jpg,spaq,r1b,3,5.0,,3,,,
10666.jpg,spaq,r1b,2,3.0,,3,,,
10667.jpg,spaq,r1b,2,3.0,,3,,,
10668.jpg,spaq,r1b,2,3.0,,3,,,
10669.jpg,spaq,r1b,2,3.0,,3,,,
10670.jpg,spaq,r1b,4,7.0,,3,,,
10671.jpg,spaq,r1b,4,7.0,,3,,,
10672.jpg,spaq,r1b,4,8.0,,3,,,
10673.jpg,spaq,r1b,3,4.0,,3,,,
10674.jpg,spaq,r1b,3,6.0,,3,,,
10675.jpg,spaq,r1b,3,6.0,,3,,,
10676.jpg,spaq,r1b,2,2.0,,3,,,
10677.jpg,spaq,r1b,4,7.0,,3,,,
10678.jpg,spaq,r1b,4,7.0,,3,,,
10679.jpg,spaq,r1b,2,2.0,,3,,,
10680.jpg,spaq,r1b,2,3.0,,3,,,
10681.jpg,spaq,r1b,2,3.0,,3,,,
10682.jpg,spaq,r1b,3,4.0,,3,,,
10683.jpg,spaq,r1b,3,6.0,,3,,,
10684.jpg,spaq,r1b,4,7.0,,3,,,
10685.jpg,spaq,r1b,2,2.0,,3,,,
10686.jpg,spaq,r1b,3,4.0,,3,,,
10687.jpg,spaq,r1b,4,7.0,,3,,,
10688.jpg,spaq,r1b,3,6.0,,3,,,
10689.jpg,spaq,r1b,4,7.0,,3,,,
10690.jpg,spaq,r1b,3,5.0,,3,,,
10691.jpg,spaq,r1b,2,3.0,,3,,,
10692.jpg,spaq,r1b,2,3.0,,3,,,
10693.jpg,spaq,r1b,3,5.0,,3,,,
10694.jpg,spaq,r1b,3,5.0,,3,,,
10695.jpg,spaq,r1b,3,5.0,,3,,,
10696.jpg,spaq,r1b,3,5.0,,3,,,
10697.jpg,spaq,r1b,2,2.0,,3,,,
10698.jpg,spaq,r1b,3,6.0,,3,,,
10699.jpg,spaq,r1b,3,5.0,,3,,,
10700.jpg,spaq,r1b,2,3.0,,3,,,
10701.jpg,spaq,r1b,2,3.0,,3,,,
10702.jpg,spaq,r1b,3,5.0,,3,,,
10703.jpg,spaq,r1b,3,6.0,,3,,,
10704.jpg,spaq,r1b,3,6.0,,3,,,
10705.jpg,spaq,r1b,2,3.0,,3,,,
10706.jpg,spaq,r1b,3,5.0,,3,,,
10707.jpg,spaq,r1b,2,3.0,,3,,,
10708.jpg,spaq,r1b,3,6.0,,3,,,
10709.jpg,spaq,r1b,2,3.0,,3,,,
10710.jpg,spaq,r1b,3,6.0,,3,,,
10711.jpg,spaq,r1b,3,5.0,,3,,,
10712.jpg,spaq,r1b,2,3.0,,3,,,
10713.jpg,spaq,r1b,4,7.0,,3,,,
10714.jpg,spaq,r1b,3,6.0,,3,,,
10715.jpg,spaq,r1b,2,3.0,,3,,,
10716.jpg,spaq,r1b,3,6.0,,3,,,
10717.jpg,spaq,r1b,2,2.0,,3,,,
10718.jpg,spaq,r1b,3,5.0,,3,,,
10719.jpg,spaq,r1b,3,4.0,,3,,,
10720.jpg,spaq,r1b,2,3.0,,3,,,
10721.jpg,spaq,r1b,2,3.0,,3,,,
10722.jpg,spaq,r1b,2,3.0,,3,,,
10723.jpg,spaq,r1b,3,4.0,,3,,,
10724.jpg,spaq,r1b,4,7.0,,3,,,
10725.jpg,spaq,r1b,2,3.0,,3,,,
10726.jpg,spaq,r1b,4,7.0,,3,,,
10727.jpg,spaq,r1b,3,5.0,,3,,,
10728.jpg,spaq,r1b,2,2.0,,3,,,
10729.jpg,spaq,r1b,4,7.0,,3,,,
10730.jpg,spaq,r1b,2,2.0,,3,,,
10731.jpg,spaq,r1b,3,5.0,,3,,,
10732.jpg,spaq,r1b,2,3.0,,3,,,
10733.jpg,spaq,r1b,3,4.0,,3,,,
10734.jpg,spaq,r1b,3,4.0,,3,,,
10735.jpg,spaq,r1b,2,2.0,,3,,,
10736.jpg,spaq,r1b,2,3.0,,3,,,
10737.jpg,spaq,r1b,3,5.0,,3,,,
10738.jpg,spaq,r1b,3,6.0,,3,,,
10739.jpg,spaq,r1b,2,3.0,,3,,,
10740.jpg,spaq,r1b,3,5.0,,3,,,
10741.jpg,spaq,r1b,3,6.0,,3,,,
10742.jpg,spaq,r1b,3,6.0,,3,,,
10743.jpg,spaq,r1b,2,2.0,,3,,,
10744.jpg,spaq,r1b,3,5.0,,3,,,
10745.jpg,spaq,r1b,3,6.0,,3,,,
10746.jpg,spaq,r1b,3,5.0,,3,,,
10747.jpg,spaq,r1b,3,5.0,,3,,,
10748.jpg,spaq,r1b,3,6.0,,3,,,
10749.jpg,spaq,r1b,3,6.0,,3,,,
10750.jpg,spaq,r1b,3,4.0,,3,,,
10751.jpg,spaq,r1b,4,7.0,,3,,,
10752.jpg,spaq,r1b,4,7.0,,3,,,
10753.jpg,spaq,r1b,3,5.0,,3,,,
10754.jpg,spaq,r1b,2,3.0,,3,,,
10755.jpg,spaq,r1b,3,5.0,,3,,,
10756.jpg,spaq,r1b,3,6.0,,3,,,
10757.jpg,spaq,r1b,2,3.0,,3,,,
10758.jpg,spaq,r1b,2,3.0,,3,,,
10759.jpg,spaq,r1b,2,2.0,,3,,,
10760.jpg,spaq,r1b,3,6.0,,3,,,
10761.jpg,spaq,r1b,3,6.0,,3,,,
10762.jpg,spaq,r1b,3,6.0,,3,,,
10763.jpg,spaq,r1b,3,6.0,,3,,,
10764.jpg,spaq,r1b,3,6.0,,3,,,
10765.jpg,spaq,r1b,2,3.0,,3,,,
10766.jpg,spaq,r1b,3,4.0,,3,,,
10767.jpg,spaq,r1b,2,3.0,,3,,,
10768.jpg,spaq,r1b,3,5.0,,3,,,
10769.jpg,spaq,r1b,3,5.0,,3,,,
10770.jpg,spaq,r1b,3,4.0,,3,,,
10771.jpg,spaq,r1b,3,6.0,,3,,,
10772.jpg,spaq,r1b,3,4.0,,3,,,
10773.jpg,spaq,r1b,4,7.0,,3,,,
10774.jpg,spaq,r1b,3,4.0,,3,,,
10775.jpg,spaq,r1b,4,7.0,,3,,,
10776.jpg,spaq,r1b,2,3.0,,3,,,
10777.jpg,spaq,r1b,4,7.0,,3,,,
10778.jpg,spaq,r1b,2,3.0,,3,,,
10779.jpg,spaq,r1b,3,4.0,,3,,,
10780.jpg,spaq,r1b,3,6.0,,3,,,
10781.jpg,spaq,r1b,3,6.0,,3,,,
10782.jpg,spaq,r1b,2,3.0,,3,,,
10783.jpg,spaq,r1b,2,3.0,,3,,,
10784.jpg,spaq,r1b,4,7.0,,3,,,
10785.jpg,spaq,r1b,4,7.0,,3,,,
10786.jpg,spaq,r1b,3,6.0,,3,,,
10787.jpg,spaq,r1b,3,5.0,,3,,,
10788.jpg,spaq,r1b,2,2.0,,3,,,
10789.jpg,spaq,r1b,3,5.0,,3,,,
10790.jpg,spaq,r1b,2,3.0,,3,,,
10791.jpg,spaq,r1b,2,3.0,,3,,,
10792.jpg,spaq,r1b,3,6.0,,3,,,
10793.jpg,spaq,r1b,3,4.0,,3,,,
10794.jpg,spaq,r1b,3,4.0,,3,,,
10795.jpg,spaq,r1b,3,5.0,,3,,,
10796.jpg,spaq,r1b,4,7.0,,3,,,
10797.jpg,spaq,r1b,3,4.0,,3,,,
10798.jpg,spaq,r1b,3,6.0,,3,,,
10799.jpg,spaq,r1b,2,3.0,,3,,,
10800.jpg,spaq,r1b,3,6.0,,3,,,
10801.jpg,spaq,r1b,4,7.0,,3,,,
10802.jpg,spaq,r1b,3,5.0,,3,,,
10803.jpg,spaq,r1b,3,4.0,,3,,,
10804.jpg,spaq,r1b,4,7.0,,3,,,
10805.jpg,spaq,r1b,2,2.0,,3,,,
10806.jpg,spaq,r1b,2,3.0,,3,,,
10807.jpg,spaq,r1b,3,6.0,,3,,,
10808.jpg,spaq,r1b,2,2.0,,3,,,
10809.jpg,spaq,r1b,4,7.0,,3,,,
10810.jpg,spaq,r1b,3,6.0,,3,,,
10811.jpg,spaq,r1b,2,3.0,,3,,,
10812.jpg,spaq,r1b,3,6.0,,3,,,
10813.jpg,spaq,r1b,3,6.0,,3,,,
10814.jpg,spaq,r1b,2,2.0,,3,,,
10815.jpg,spaq,r1b,2,3.0,,3,,,
10816.jpg,spaq,r1b,4,7.0,,3,,,
10817.jpg,spaq,r1b,2,3.0,,3,,,
10818.jpg,spaq,r1b,3,6.0,,3,,,
10819.jpg,spaq,r1b,3,6.0,,3,,,
10820.jpg,spaq,r1b,2,2.0,,3,,,
10821.jpg,spaq,r1b,4,7.0,,3,,,
10822.jpg,spaq,r1b,3,6.0,,3,,,
10823.jpg,spaq,r1b,3,6.0,,3,,,
10824.jpg,spaq,r1b,3,4.0,,3,,,
10825.jpg,spaq,r1b,2,2.0,,3,,,
10826.jpg,spaq,r1b,3,4.0,,3,,,
10827.jpg,spaq,r1b,2,3.0,,3,,,
10828.jpg,spaq,r1b,2,3.0,,3,,,
10829.jpg,spaq,r1b,2,3.0,,3,,,
10830.jpg,spaq,r1b,3,6.0,,3,,,
10831.jpg,spaq,r1b,4,7.0,,3,,,
10832.jpg,spaq,r1b,3,5.0,,3,,,
10833.jpg,spaq,r1b,2,2.0,,3,,,
10834.jpg,spaq,r1b,3,4.0,,3,,,
10835.jpg,spaq,r1b,3,6.0,,3,,,
10836.jpg,spaq,r1b,2,3.0,,3,,,
10837.jpg,spaq,r1b,2,3.0,,3,,,
10838.jpg,spaq,r1b,3,5.0,,3,,,
10839.jpg,spaq,r1b,3,5.0,,3,,,
10840.jpg,spaq,r1b,2,3.0,,3,,,
10841.jpg,spaq,r1b,2,2.0,,3,,,
10842.jpg,spaq,r1b,2,2.0,,3,,,
10843.jpg,spaq,r1b,3,4.0,,3,,,
10844.jpg,spaq,r1b,3,4.0,,3,,,
10845.jpg,spaq,r1b,2,2.0,,3,,,
10846.jpg,spaq,r1b,2,2.0,,3,,,
10847.jpg,spaq,r1b,3,6.0,,3,,,
10848.jpg,spaq,r1b,2,3.0,,3,,,
10849.jpg,spaq,r1b,3,5.0,,3,,,
10850.jpg,spaq,r1b,3,6.0,,3,,,
10851.jpg,spaq,r1b,2,3.0,,3,,,
10852.jpg,spaq,r1b,2,3.0,,3,,,
10853.jpg,spaq,r1b,2,2.0,,3,,,
10854.jpg,spaq,r1b,3,6.0,,3,,,
10855.jpg,spaq,r1b,2,3.0,,3,,,
10856.jpg,spaq,r1b,3,5.0,,3,,,
10857.jpg,spaq,r1b,3,6.0,,3,,,
10858.jpg,spaq,r1b,3,6.0,,3,,,
10859.jpg,spaq,r1b,2,2.0,,3,,,
10860.jpg,spaq,r1b,2,3.0,,3,,,
10861.jpg,spaq,r1b,3,5.0,,3,,,
10862.jpg,spaq,r1b,3,4.0,,3,,,
10863.jpg,spaq,r1b,2,3.0,,3,,,
10864.jpg,spaq,r1b,3,4.0,,3,,,
10865.jpg,spaq,r1b,3,6.0,,3,,,
10866.jpg,spaq,r1b,2,3.0,,3,,,
10867.jpg,spaq,r1b,3,6.0,,3,,,
10868.jpg,spaq,r1b,3,6.0,,3,,,
10869.jpg,spaq,r1b,2,2.0,,3,,,
10870.jpg,spaq,r1b,4,8.0,,3,,,
10871.jpg,spaq,r1b,3,4.0,,3,,,
10872.jpg,spaq,r1b,3,5.0,,3,,,
10873.jpg,spaq,r1b,4,7.0,,3,,,
10874.jpg,spaq,r1b,3,6.0,,3,,,
10875.jpg,spaq,r1b,3,5.0,,3,,,
10876.jpg,spaq,r1b,2,3.0,,3,,,
10877.jpg,spaq,r1b,3,4.0,,3,,,
10878.jpg,spaq,r1b,3,6.0,,3,,,
10879.jpg,spaq,r1b,2,3.0,,3,,,
10880.jpg,spaq,r1b,3,5.0,,3,,,
10881.jpg,spaq,r1b,4,8.0,,3,,,
10882.jpg,spaq,r1b,3,4.0,,3,,,
10883.jpg,spaq,r1b,2,2.0,,3,,,
10884.jpg,spaq,r1b,3,4.0,,3,,,
10885.jpg,spaq,r1b,4,7.0,,3,,,
10886.jpg,spaq,r1b,3,5.0,,3,,,
10887.jpg,spaq,r1b,2,3.0,,3,,,
10888.jpg,spaq,r1b,2,2.0,,3,,,
10889.jpg,spaq,r1b,2,2.0,,3,,,
10890.jpg,spaq,r1b,3,6.0,,3,,,
10891.jpg,spaq,r1b,3,4.0,,3,,,
10892.jpg,spaq,r1b,4,7.0,,3,,,
10893.jpg,spaq,r1b,2,3.0,,3,,,
10894.jpg,spaq,r1b,4,7.0,,3,,,
10895.jpg,spaq,r1b,3,4.0,,3,,,
10896.jpg,spaq,r1b,2,2.0,,3,,,
10897.jpg,spaq,r1b,2,3.0,,3,,,
10898.jpg,spaq,r1b,2,2.0,,3,,,
10899.jpg,spaq,r1b,2,3.0,,3,,,
10900.jpg,spaq,r1b,2,3.0,,3,,,
10901.jpg,spaq,r1b,2,3.0,,3,,,
10902.jpg,spaq,r1b,3,4.0,,3,,,
10903.jpg,spaq,r1b,4,7.0,,3,,,
10904.jpg,spaq,r1b,3,4.0,,3,,,
10905.jpg,spaq,r1b,4,7.0,,3,,,
10906.jpg,spaq,r1b,3,6.0,,3,,,
10907.jpg,spaq,r1b,3,6.0,,3,,,
10908.jpg,spaq,r1b,3,5.0,,3,,,
10909.jpg,spaq,r1b,2,2.0,,3,,,
10910.jpg,spaq,r1b,2,2.0,,3,,,
10911.jpg,spaq,r1b,2,3.0,,3,,,
10912.jpg,spaq,r1b,3,6.0,,3,,,
10913.jpg,spaq,r1b,3,4.0,,3,,,
10914.jpg,spaq,r1b,3,6.0,,3,,,
10915.jpg,spaq,r1b,3,4.0,,3,,,
10916.jpg,spaq,r1b,3,4.0,,3,,,
10917.jpg,spaq,r1b,2,2.0,,3,,,
10918.jpg,spaq,r1b,2,2.0,,3,,,
10919.jpg,spaq,r1b,3,5.0,,3,,,
10920.jpg,spaq,r1b,3,4.0,,3,,,
10921.jpg,spaq,r1b,3,4.0,,3,,,
10922.jpg,spaq,r1b,3,4.0,,3,,,
10923.jpg,spaq,r1b,2,2.0,,3,,,
10924.jpg,spaq,r1b,3,4.0,,3,,,
10925.jpg,spaq,r1b,3,5.0,,3,,,
10926.jpg,spaq,r1b,2,2.0,,3,,,
10927.jpg,spaq,r1b,3,4.0,,3,,,
10928.jpg,spaq,r1b,3,5.0,,3,,,
10929.jpg,spaq,r1b,2,3.0,,3,,,
10930.jpg,spaq,r1b,3,4.0,,3,,,
10931.jpg,spaq,r1b,4,7.0,,3,,,
10932.jpg,spaq,r1b,3,6.0,,3,,,
10933.jpg,spaq,r1b,2,2.0,,3,,,
10934.jpg,spaq,r1b,3,6.0,,3,,,
10935.jpg,spaq,r1b,3,4.0,,3,,,
10936.jpg,spaq,r1b,4,7.0,,3,,,
10937.jpg,spaq,r1b,3,4.0,,3,,,
10938.jpg,spaq,r1b,4,7.0,,3,,,
10939.jpg,spaq,r1b,3,6.0,,3,,,
10940.jpg,spaq,r1b,4,7.0,,3,,,
10941.jpg,spaq,r1b,3,5.0,,3,,,
10942.jpg,spaq,r1b,2,2.0,,3,,,
10943.jpg,spaq,r1b,4,7.0,,3,,,
10944.jpg,spaq,r1b,2,2.0,,3,,,
10945.jpg,spaq,r1b,2,3.0,,3,,,
10946.jpg,spaq,r1b,3,4.0,,3,,,
10947.jpg,spaq,r1b,2,2.0,,3,,,
10948.jpg,spaq,r1b,3,5.0,,3,,,
10949.jpg,spaq,r1b,4,7.0,,3,,,
10950.jpg,spaq,r1b,4,7.0,,3,,,
10951.jpg,spaq,r1b,2,3.0,,3,,,
10952.jpg,spaq,r1b,3,4.0,,3,,,
10953.jpg,spaq,r1b,3,4.0,,3,,,
10954.jpg,spaq,r1b,2,2.0,,3,,,
10955.jpg,spaq,r1b,3,6.0,,3,,,
10956.jpg,spaq,r1b,3,5.0,,3,,,
10957.jpg,spaq,r1b,4,8.0,,3,,,
10958.jpg,spaq,r1b,2,3.0,,3,,,
10959.jpg,spaq,r1b,2,3.0,,3,,,
10960.jpg,spaq,r1b,3,6.0,,3,,,
10961.jpg,spaq,r1b,2,3.0,,3,,,
10962.jpg,spaq,r1b,4,7.0,,3,,,
10963.jpg,spaq,r1b,2,2.0,,3,,,
10964.jpg,spaq,r1b,4,7.0,,3,,,
10965.jpg,spaq,r1b,2,2.0,,3,,,
10966.jpg,spaq,r1b,3,5.0,,3,,,
10967.jpg,spaq,r1b,3,4.0,,3,,,
10968.jpg,spaq,r1b,3,4.0,,3,,,
10969.jpg,spaq,r1b,4,7.0,,3,,,
10970.jpg,spaq,r1b,2,3.0,,3,,,
10971.jpg,spaq,r1b,2,2.0,,3,,,
10972.jpg,spaq,r1b,3,6.0,,3,,,
10973.jpg,spaq,r1b,3,6.0,,3,,,
10974.jpg,spaq,r1b,2,3.0,,3,,,
10975.jpg,spaq,r1b,2,2.0,,3,,,
10976.jpg,spaq,r1b,3,5.0,,3,,,
10977.jpg,spaq,r1b,4,7.0,,3,,,
10978.jpg,spaq,r1b,3,6.0,,3,,,
10979.jpg,spaq,r1b,3,4.0,,3,,,
10980.jpg,spaq,r1b,4,7.0,,3,,,
10981.jpg,spaq,r1b,3,5.0,,3,,,
10982.jpg,spaq,r1b,2,2.0,,3,,,
10983.jpg,spaq,r1b,3,5.0,,3,,,
10984.jpg,spaq,r1b,3,5.0,,3,,,
10985.jpg,spaq,r1b,3,4.0,,3,,,
10986.jpg,spaq,r1b,2,3.0,,3,,,
10987.jpg,spaq,r1b,2,3.0,,3,,,
10988.jpg,spaq,r1b,2,2.0,,3,,,
10989.jpg,spaq,r1b,3,4.0,,3,,,
10990.jpg,spaq,r1b,3,6.0,,3,,,
10991.jpg,spaq,r1b,2,2.0,,3,,,
10992.jpg,spaq,r1b,2,3.0,,3,,,
10993.jpg,spaq,r1b,4,8.0,,3,,,
10994.jpg,spaq,r1b,3,6.0,,3,,,
10995.jpg,spaq,r1b,4,7.0,,3,,,
10996.jpg,spaq,r1b,2,2.0,,3,,,
10997.jpg,spaq,r1b,3,5.0,,3,,,
10998.jpg,spaq,r1b,3,5.0,,3,,,
10999.jpg,spaq,r1b,3,5.0,,3,,,
11000.jpg,spaq,r1b,2,3.0,,3,,,
11001.jpg,spaq,r1b,2,3.0,,3,,,
11002.jpg,spaq,r1b,3,6.0,,3,,,
11003.jpg,spaq,r1b,3,6.0,,3,,,
11004.jpg,spaq,r1b,2,3.0,,3,,,
11005.jpg,spaq,r1b,2,3.0,,3,,,
11006.jpg,spaq,r1b,3,6.0,,3,,,
11007.jpg,spaq,r1b,2,3.0,,3,,,
11008.jpg,spaq,r1b,2,2.0,,3,,,
11009.jpg,spaq,r1b,3,6.0,,3,,,
11010.jpg,spaq,r1b,3,5.0,,3,,,
11011.jpg,spaq,r1b,2,3.0,,3,,,
11012.jpg,spaq,r1b,3,5.0,,3,,,
11013.jpg,spaq,r1b,3,4.0,,3,,,
11014.jpg,spaq,r1b,2,2.0,,3,,,
11015.jpg,spaq,r1b,3,6.0,,3,,,
11016.jpg,spaq,r1b,2,3.0,,3,,,
11017.jpg,spaq,r1b,2,2.0,,3,,,
11018.jpg,spaq,r1b,2,2.0,,3,,,
11019.jpg,spaq,r1b,2,3.0,,3,,,
11020.jpg,spaq,r1b,4,7.0,,3,,,
11021.jpg,spaq,r1b,3,6.0,,3,,,
11022.jpg,spaq,r1b,4,7.0,,3,,,
11023.jpg,spaq,r1b,3,5.0,,3,,,
11024.jpg,spaq,r1b,3,5.0,,3,,,
11025.jpg,spaq,r1b,4,8.0,,3,,,
11026.jpg,spaq,r1b,4,7.0,,3,,,
11027.jpg,spaq,r1b,2,3.0,,3,,,
11028.jpg,spaq,r1b,2,3.0,,3,,,
11029.jpg,spaq,r1b,2,2.0,,3,,,
